latitude,longitude,NO2_molec_cm2,datetime
49.35,-123.11,1.2512900492251466e+16,2025-07-11 01:00:00
49.35,-123.09,1.2596297220278854e+16,2025-07-11 01:00:00
49.35,-123.07,1.2530556226989936e+16,2025-07-11 01:00:00
49.35,-123.05,1.1530690569964498e+16,2025-07-11 01:00:00
49.35,-123.03,1.1559112996476684e+16,2025-07-11 01:00:00
49.35,-123.01,1.1678696672382284e+16,2025-07-11 01:00:00
49.35,-122.99,1.1560688405741738e+16,2025-07-11 01:00:00
49.35,-122.97,1.0596721268508678e+16,2025-07-11 01:00:00
49.35,-122.95,1.1074001271572608e+16,2025-07-11 01:00:00
49.35,-122.93,1.0919914505915838e+16,2025-07-11 01:00:00
49.35,-122.91,1.077264279843593e+16,2025-07-11 01:00:00
49.15,-123.29,3634462206850493.0,2025-07-11 02:00:00
49.15,-123.27,3586856325066503.5,2025-07-11 02:00:00
49.15,-123.25,2732345330525393.5,2025-07-11 02:00:00
49.15,-123.23,2608340371026801.5,2025-07-11 02:00:00
49.15,-123.21,2729347107205420.0,2025-07-11 02:00:00
49.15,-123.19,2851032620973238.5,2025-07-11 02:00:00
49.15,-123.17,5063735421735465.0,2025-07-11 02:00:00
49.15,-123.15,6947936383724327.0,2025-07-11 02:00:00
49.15,-123.13,6734349974381028.0,2025-07-11 02:00:00
49.15,-123.11,6520358713251145.0,2025-07-11 02:00:00
49.15,-123.09,7796754666629656.0,2025-07-11 02:00:00
49.15,-123.07,9779903884872382.0,2025-07-11 02:00:00
49.15,-123.05,9676027526665672.0,2025-07-11 02:00:00
49.15,-123.03,9569385467859190.0,2025-07-11 02:00:00
49.15,-123.01,1.1048322364697576e+16,2025-07-11 02:00:00
49.15,-122.99,1.8063201811017292e+16,2025-07-11 02:00:00
49.15,-122.97,1.8434218366270576e+16,2025-07-11 02:00:00
49.15,-122.95,1.8434218366270576e+16,2025-07-11 02:00:00
49.15,-122.93,1.7938708135538322e+16,2025-07-11 02:00:00
49.15,-122.91,1.450347139585197e+16,2025-07-11 02:00:00
49.17,-123.29,1912092137180957.0,2025-07-11 02:00:00
49.17,-123.27,3268247740187705.0,2025-07-11 02:00:00
49.17,-123.25,3938836756414509.0,2025-07-11 02:00:00
49.17,-123.23,3938836756414508.5,2025-07-11 02:00:00
49.17,-123.21,3938836756414508.5,2025-07-11 02:00:00
49.17,-123.19,4576822261768802.0,2025-07-11 02:00:00
49.17,-123.17,5488192695161017.0,2025-07-11 02:00:00
49.17,-123.15,5621954353676972.0,2025-07-11 02:00:00
49.17,-123.13,5755968074131359.0,2025-07-11 02:00:00
49.17,-123.11,6918090157506674.0,2025-07-11 02:00:00
49.17,-123.09,1.0134391895749928e+16,2025-07-11 02:00:00
49.17,-123.07,1.0418429742380122e+16,2025-07-11 02:00:00
49.17,-123.05,1.0587305485449938e+16,2025-07-11 02:00:00
49.17,-123.03,1.0903875959390848e+16,2025-07-11 02:00:00
49.17,-123.01,1.411421758759156e+16,2025-07-11 02:00:00
49.17,-122.99,1.4676413952259382e+16,2025-07-11 02:00:00
49.17,-122.97,1.426512047633517e+16,2025-07-11 02:00:00
49.17,-122.95,1.3749894358619522e+16,2025-07-11 02:00:00
49.17,-122.93,1.0244550488287338e+16,2025-07-11 02:00:00
49.17,-122.91,8887683030368095.0,2025-07-11 02:00:00
49.19,-123.29,3371552152825892.0,2025-07-11 02:00:00
49.19,-123.27,4492700059954204.5,2025-07-11 02:00:00
49.19,-123.25,4554585648138913.0,2025-07-11 02:00:00
49.19,-123.23,4616588300675323.0,2025-07-11 02:00:00
49.19,-123.21,5350310637376799.0,2025-07-11 02:00:00
49.19,-123.19,7035045004252215.0,2025-07-11 02:00:00
49.19,-123.17,7086772080181525.0,2025-07-11 02:00:00
49.19,-123.15,7086772080181525.0,2025-07-11 02:00:00
49.19,-123.13,7650969958409244.0,2025-07-11 02:00:00
49.19,-123.11,1.1141332843731586e+16,2025-07-11 02:00:00
49.19,-123.09,1.137341724038587e+16,2025-07-11 02:00:00
49.19,-123.07,1.119973778093553e+16,2025-07-11 02:00:00
49.19,-123.05,1.1020052070632924e+16,2025-07-11 02:00:00
49.19,-123.03,1.1394216465478118e+16,2025-07-11 02:00:00
49.19,-123.01,1.1481693737935156e+16,2025-07-11 02:00:00
49.19,-122.99,1.1074501645933892e+16,2025-07-11 02:00:00
49.19,-122.97,1.0666599373240758e+16,2025-07-11 02:00:00
49.19,-122.95,1.2554543932513116e+16,2025-07-11 02:00:00
49.19,-122.93,1.2931988561378438e+16,2025-07-11 02:00:00
49.19,-122.91,1.341357955363643e+16,2025-07-11 02:00:00
49.21,-123.29,4034085181439654.0,2025-07-11 02:00:00
49.21,-123.27,3877469025971579.5,2025-07-11 02:00:00
49.21,-123.25,3715345066577998.5,2025-07-11 02:00:00
49.21,-123.23,3610103701871545.0,2025-07-11 02:00:00
49.21,-123.21,4390689488456907.5,2025-07-11 02:00:00
49.21,-123.19,4199845702913138.0,2025-07-11 02:00:00
49.21,-123.17,3873424268632784.5,2025-07-11 02:00:00
49.21,-123.15,3844518214883539.5,2025-07-11 02:00:00
49.21,-123.13,8341483021036116.0,2025-07-11 02:00:00
49.21,-123.11,9323341334038660.0,2025-07-11 02:00:00
49.21,-123.09,9319400488630538.0,2025-07-11 02:00:00
49.21,-123.07,9319400488630538.0,2025-07-11 02:00:00
49.21,-123.05,8836442161989196.0,2025-07-11 02:00:00
49.21,-123.03,8753017412295173.0,2025-07-11 02:00:00
49.21,-123.01,9056034310151928.0,2025-07-11 02:00:00
49.21,-122.99,9359621207001710.0,2025-07-11 02:00:00
49.21,-122.97,1.1164632546440178e+16,2025-07-11 02:00:00
49.21,-122.95,1.446639153862304e+16,2025-07-11 02:00:00
49.21,-122.93,1.4487625554564834e+16,2025-07-11 02:00:00
49.21,-122.91,1.4496345797355276e+16,2025-07-11 02:00:00
49.23,-123.29,2665232104442288.0,2025-07-11 02:00:00
49.23,-123.27,2677312575072447.0,2025-07-11 02:00:00
49.23,-123.25,2697141984778231.5,2025-07-11 02:00:00
49.23,-123.23,2904706248197704.0,2025-07-11 02:00:00
49.23,-123.21,2936776058229630.0,2025-07-11 02:00:00
49.23,-123.19,2924251743778380.5,2025-07-11 02:00:00
49.23,-123.17,2934042461357227.0,2025-07-11 02:00:00
49.23,-123.15,5438726471213024.0,2025-07-11 02:00:00
49.23,-123.13,6869719628058489.0,2025-07-11 02:00:00
49.23,-123.11,6578598908765431.0,2025-07-11 02:00:00
49.23,-123.09,6286955974835494.0,2025-07-11 02:00:00
49.23,-123.07,8740055046559228.0,2025-07-11 02:00:00
49.23,-123.05,1.2221875228005476e+16,2025-07-11 02:00:00
49.23,-123.03,1.222768921975294e+16,2025-07-11 02:00:00
49.23,-123.01,1.2227689219752938e+16,2025-07-11 02:00:00
49.23,-122.99,1.2807377887127686e+16,2025-07-11 02:00:00
49.23,-122.97,1.4372217149416492e+16,2025-07-11 02:00:00
49.23,-122.95,1.4114459292127214e+16,2025-07-11 02:00:00
49.23,-122.93,1.3771401451334768e+16,2025-07-11 02:00:00
49.23,-122.91,1.386970199495268e+16,2025-07-11 02:00:00
49.25,-123.29,2812209328089484.5,2025-07-11 02:00:00
49.25,-123.27,2812926213298031.5,2025-07-11 02:00:00
49.25,-123.25,2835033852715244.5,2025-07-11 02:00:00
49.25,-123.23,2840713674722041.0,2025-07-11 02:00:00
49.25,-123.21,2807956321433877.5,2025-07-11 02:00:00
49.25,-123.19,2763408602923794.5,2025-07-11 02:00:00
49.25,-123.17,3751880907920863.5,2025-07-11 02:00:00
49.25,-123.15,4824316610289539.0,2025-07-11 02:00:00
49.25,-123.13,4573671597543847.0,2025-07-11 02:00:00
49.25,-123.11,4322566530071171.0,2025-07-11 02:00:00
49.25,-123.09,5335432690182942.0,2025-07-11 02:00:00
49.25,-123.07,8877849118408874.0,2025-07-11 02:00:00
49.25,-123.05,8571316474210589.0,2025-07-11 02:00:00
49.25,-123.03,8174378693935664.0,2025-07-11 02:00:00
49.25,-123.01,8206464378865061.0,2025-07-11 02:00:00
49.25,-122.99,1.0256959006378038e+16,2025-07-11 02:00:00
49.25,-122.97,1.0278526597377254e+16,2025-07-11 02:00:00
49.25,-122.95,1.0271724909821182e+16,2025-07-11 02:00:00
49.25,-122.93,1.0446228202707428e+16,2025-07-11 02:00:00
49.25,-122.91,1.4373271615491478e+16,2025-07-11 02:00:00
49.27,-123.29,2202532412850653.5,2025-07-11 02:00:00
49.27,-123.27,2313127703398288.0,2025-07-11 02:00:00
49.27,-123.25,2355450096745952.0,2025-07-11 02:00:00
49.27,-123.23,2312712371332198.0,2025-07-11 02:00:00
49.27,-123.21,2300997363561772.0,2025-07-11 02:00:00
49.27,-123.19,2439982704977234.5,2025-07-11 02:00:00
49.27,-123.17,2674088903618525.5,2025-07-11 02:00:00
49.27,-123.15,2720050255552031.5,2025-07-11 02:00:00
49.27,-123.13,2958533269180738.0,2025-07-11 02:00:00
49.27,-123.11,3505146251700715.5,2025-07-11 02:00:00
49.27,-123.09,6451514418599535.0,2025-07-11 02:00:00
49.27,-123.07,6566878837183455.0,2025-07-11 02:00:00
49.27,-123.05,6447452745312555.0,2025-07-11 02:00:00
49.27,-123.03,6312833337145732.0,2025-07-11 02:00:00
49.27,-123.01,7081714602938254.0,2025-07-11 02:00:00
49.27,-122.99,7166119671592976.0,2025-07-11 02:00:00
49.27,-122.97,6763506552283874.0,2025-07-11 02:00:00
49.27,-122.95,6387789629676577.0,2025-07-11 02:00:00
49.27,-122.93,1.3994654580754958e+16,2025-07-11 02:00:00
49.27,-122.91,1.812299516551734e+16,2025-07-11 02:00:00
49.29,-123.29,2977309264970833.5,2025-07-11 02:00:00
49.29,-123.27,3434180441569618.5,2025-07-11 02:00:00
49.29,-123.25,3601411929723229.0,2025-07-11 02:00:00
49.29,-123.23,3768958280692138.0,2025-07-11 02:00:00
49.29,-123.21,4292227751939499.0,2025-07-11 02:00:00
49.29,-123.19,5395581125095830.0,2025-07-11 02:00:00
49.29,-123.17,5674367012533729.0,2025-07-11 02:00:00
49.29,-123.15,5889206259494641.0,2025-07-11 02:00:00
49.29,-123.13,5886834878346192.0,2025-07-11 02:00:00
49.29,-123.11,5619884683048626.0,2025-07-11 02:00:00
49.29,-123.09,5577505585650519.0,2025-07-11 02:00:00
49.29,-123.07,5624380725977329.0,2025-07-11 02:00:00
49.29,-123.05,5809771757769750.0,2025-07-11 02:00:00
49.29,-123.03,6473720892894692.0,2025-07-11 02:00:00
49.29,-123.01,6962727581742088.0,2025-07-11 02:00:00
49.29,-122.99,7399193989286727.0,2025-07-11 02:00:00
49.29,-122.97,7836366666186302.0,2025-07-11 02:00:00
49.29,-122.95,1.2967502469951184e+16,2025-07-11 02:00:00
49.29,-122.93,1.9045774011704908e+16,2025-07-11 02:00:00
49.29,-122.91,1.9134795789619308e+16,2025-07-11 02:00:00
49.31,-123.29,4188918467404124.5,2025-07-11 02:00:00
49.31,-123.27,4087332889511357.5,2025-07-11 02:00:00
49.31,-123.25,3973062205739210.0,2025-07-11 02:00:00
49.31,-123.23,4255827626441910.0,2025-07-11 02:00:00
49.31,-123.21,5889154763191091.0,2025-07-11 02:00:00
49.31,-123.19,6032201465739122.0,2025-07-11 02:00:00
49.31,-123.17,6049435677881860.0,2025-07-11 02:00:00
49.31,-123.15,6085639595706280.0,2025-07-11 02:00:00
49.31,-123.13,6805176869043761.0,2025-07-11 02:00:00
49.31,-123.11,7017228577128284.0,2025-07-11 02:00:00
49.31,-123.09,7144540549330132.0,2025-07-11 02:00:00
49.31,-123.07,7225201150325834.0,2025-07-11 02:00:00
49.31,-123.05,8865225970527902.0,2025-07-11 02:00:00
49.31,-123.03,1.0324204410133326e+16,2025-07-11 02:00:00
49.31,-123.01,1.032913534337138e+16,2025-07-11 02:00:00
49.31,-122.99,1.03370884311015e+16,2025-07-11 02:00:00
49.31,-122.97,1.310918121972287e+16,2025-07-11 02:00:00
49.31,-122.95,1.9289861140508092e+16,2025-07-11 02:00:00
49.31,-122.93,1.9301356151686156e+16,2025-07-11 02:00:00
49.31,-122.91,1.924702386252892e+16,2025-07-11 02:00:00
49.33,-123.29,2980422338419006.5,2025-07-11 02:00:00
49.33,-123.27,2980054404791145.0,2025-07-11 02:00:00
49.33,-123.25,3187090445932234.0,2025-07-11 02:00:00
49.33,-123.23,5849526240169760.0,2025-07-11 02:00:00
49.33,-123.21,6574008283813044.0,2025-07-11 02:00:00
49.33,-123.19,6736671852083641.0,2025-07-11 02:00:00
49.33,-123.17,6899627571004276.0,2025-07-11 02:00:00
49.33,-123.15,9471950875463882.0,2025-07-11 02:00:00
49.33,-123.13,1.0859070485215146e+16,2025-07-11 02:00:00
49.33,-123.11,1.1410872526688214e+16,2025-07-11 02:00:00
49.33,-123.09,1.1963639014382936e+16,2025-07-11 02:00:00
49.33,-123.07,1.1428979854433778e+16,2025-07-11 02:00:00
49.33,-123.05,1.0399216276494812e+16,2025-07-11 02:00:00
49.33,-123.03,1.0426386252782202e+16,2025-07-11 02:00:00
49.33,-123.01,1.0429394165968954e+16,2025-07-11 02:00:00
49.33,-122.99,1.1904724717504114e+16,2025-07-11 02:00:00
49.33,-122.97,1.8424120163152172e+16,2025-07-11 02:00:00
49.33,-122.95,1.882698123447419e+16,2025-07-11 02:00:00
49.33,-122.93,1.8592666276273984e+16,2025-07-11 02:00:00
49.33,-122.91,1.80456484968961e+16,2025-07-11 02:00:00
49.35,-123.29,2825718865967864.0,2025-07-11 02:00:00
49.35,-123.27,2845592007270746.0,2025-07-11 02:00:00
49.35,-123.25,6427218756484983.0,2025-07-11 02:00:00
49.35,-123.23,8066655058194175.0,2025-07-11 02:00:00
49.35,-123.21,7866587913790905.0,2025-07-11 02:00:00
49.35,-123.19,7648019172027053.0,2025-07-11 02:00:00
49.35,-123.17,8203421576878184.0,2025-07-11 02:00:00
49.35,-123.15,1.0980595206363972e+16,2025-07-11 02:00:00
49.35,-123.13,1.074156577526093e+16,2025-07-11 02:00:00
49.35,-123.11,1.049388964994277e+16,2025-07-11 02:00:00
49.35,-123.09,1.1115453716013772e+16,2025-07-11 02:00:00
49.35,-123.07,1.1598824458118576e+16,2025-07-11 02:00:00
49.35,-123.05,1.1577554847445316e+16,2025-07-11 02:00:00
49.35,-123.03,1.1701799484454328e+16,2025-07-11 02:00:00
49.35,-123.01,1.1751340049593072e+16,2025-07-11 02:00:00
49.35,-122.99,1.165003823587078e+16,2025-07-11 02:00:00
49.35,-122.97,1.1657636329532688e+16,2025-07-11 02:00:00
49.35,-122.95,1.1227935126735366e+16,2025-07-11 02:00:00
49.35,-122.93,1.1156936384372326e+16,2025-07-11 02:00:00
49.35,-122.91,1.6095681887120296e+16,2025-07-11 02:00:00
49.15,-123.29,4166666261991600.0,2025-07-11 15:00:00
49.15,-123.27,5649875952680214.0,2025-07-11 15:00:00
49.15,-123.25,7515796936270429.0,2025-07-11 15:00:00
49.15,-123.23,7515796936270429.0,2025-07-11 15:00:00
49.15,-123.21,7515796936270429.0,2025-07-11 15:00:00
49.15,-123.19,8140173117634697.0,2025-07-11 15:00:00
49.15,-123.17,9733515103548768.0,2025-07-11 15:00:00
49.15,-123.15,9444364409385976.0,2025-07-11 15:00:00
49.15,-123.13,9094557820876144.0,2025-07-11 15:00:00
49.15,-123.11,1.0695595304285534e+16,2025-07-11 15:00:00
49.15,-123.09,2.1225559770839864e+16,2025-07-11 15:00:00
49.15,-123.07,2.2623188350723948e+16,2025-07-11 15:00:00
49.15,-123.05,2.316664603468173e+16,2025-07-11 15:00:00
49.15,-123.03,2.368143710196561e+16,2025-07-11 15:00:00
49.15,-123.01,2.233811232063996e+16,2025-07-11 15:00:00
49.15,-122.99,2.1725465809584012e+16,2025-07-11 15:00:00
49.15,-122.97,2.3075507978734756e+16,2025-07-11 15:00:00
49.15,-122.95,2.4428073222061188e+16,2025-07-11 15:00:00
49.15,-122.93,2.5019816444085524e+16,2025-07-11 15:00:00
49.15,-122.91,2.4693232802378236e+16,2025-07-11 15:00:00
49.17,-123.29,7002227340255417.0,2025-07-11 15:00:00
49.17,-123.27,8902817890053623.0,2025-07-11 15:00:00
49.17,-123.25,9063346806726264.0,2025-07-11 15:00:00
49.17,-123.23,9216401357126416.0,2025-07-11 15:00:00
49.17,-123.21,8813739327026762.0,2025-07-11 15:00:00
49.17,-123.19,5952045099063032.0,2025-07-11 15:00:00
49.17,-123.17,5656779955566484.0,2025-07-11 15:00:00
49.17,-123.15,5656779955566484.0,2025-07-11 15:00:00
49.17,-123.13,6312673704983840.0,2025-07-11 15:00:00
49.17,-123.11,2.2090703133646972e+16,2025-07-11 15:00:00
49.17,-123.09,2.5478915011976524e+16,2025-07-11 15:00:00
49.17,-123.07,2.463858266812024e+16,2025-07-11 15:00:00
49.17,-123.05,2.379664221304224e+16,2025-07-11 15:00:00
49.17,-123.03,2.589957362034622e+16,2025-07-11 15:00:00
49.17,-123.01,2.601512906849382e+16,2025-07-11 15:00:00
49.17,-122.99,2.613381264399979e+16,2025-07-11 15:00:00
49.17,-122.97,2.6252724824947628e+16,2025-07-11 15:00:00
49.17,-122.95,2.0421707235955184e+16,2025-07-11 15:00:00
49.17,-122.93,1.1086614925665172e+16,2025-07-11 15:00:00
49.17,-122.91,9681639871378286.0,2025-07-11 15:00:00
49.19,-123.29,8992193332082224.0,2025-07-11 15:00:00
49.19,-123.27,8949055875680239.0,2025-07-11 15:00:00
49.19,-123.25,8846129770697387.0,2025-07-11 15:00:00
49.19,-123.23,9769325055849046.0,2025-07-11 15:00:00
49.19,-123.21,1.7689483806077526e+16,2025-07-11 15:00:00
49.19,-123.19,1.9087814815149176e+16,2025-07-11 15:00:00
49.19,-123.17,2.0516190338418164e+16,2025-07-11 15:00:00
49.19,-123.15,2.1924313589707384e+16,2025-07-11 15:00:00
49.19,-123.13,1.783402636420178e+16,2025-07-11 15:00:00
49.19,-123.11,1.561667229878282e+16,2025-07-11 15:00:00
49.19,-123.09,1.558587293437221e+16,2025-07-11 15:00:00
49.19,-123.07,1.558587293437221e+16,2025-07-11 15:00:00
49.19,-123.05,1.9970859754379996e+16,2025-07-11 15:00:00
49.19,-123.03,2.6605390720277964e+16,2025-07-11 15:00:00
49.19,-123.01,2.627567602277942e+16,2025-07-11 15:00:00
49.19,-122.99,2.594495228737746e+16,2025-07-11 15:00:00
49.19,-122.97,2.5326113746117524e+16,2025-07-11 15:00:00
49.19,-122.95,1.4528720442022584e+16,2025-07-11 15:00:00
49.19,-122.93,1.5079581925720462e+16,2025-07-11 15:00:00
49.19,-122.91,1.6659313766661384e+16,2025-07-11 15:00:00
49.21,-123.29,8067159628012484.0,2025-07-11 15:00:00
49.21,-123.27,7920010920562455.0,2025-07-11 15:00:00
49.21,-123.25,7763396329234351.0,2025-07-11 15:00:00
49.21,-123.23,1.4627543181665436e+16,2025-07-11 15:00:00
49.21,-123.21,1.7691975248211988e+16,2025-07-11 15:00:00
49.21,-123.19,1.6281298364552922e+16,2025-07-11 15:00:00
49.21,-123.17,1.4867960538893874e+16,2025-07-11 15:00:00
49.21,-123.15,1.7969618606612666e+16,2025-07-11 15:00:00
49.21,-123.13,1.801041801521956e+16,2025-07-11 15:00:00
49.21,-123.11,1.8293713075270212e+16,2025-07-11 15:00:00
49.21,-123.09,1.8577548585255076e+16,2025-07-11 15:00:00
49.21,-123.07,1.9598245505194384e+16,2025-07-11 15:00:00
49.21,-123.05,2.2433731140706012e+16,2025-07-11 15:00:00
49.21,-123.03,2.250851693948062e+16,2025-07-11 15:00:00
49.21,-123.01,2.250851693948062e+16,2025-07-11 15:00:00
49.21,-122.99,2.2650766331390856e+16,2025-07-11 15:00:00
49.21,-122.97,2.4973062812363376e+16,2025-07-11 15:00:00
49.21,-122.95,2.4673375015180864e+16,2025-07-11 15:00:00
49.21,-122.93,2.3883357532801e+16,2025-07-11 15:00:00
49.21,-122.91,2.3070136745003436e+16,2025-07-11 15:00:00
49.23,-123.29,6257597137798270.0,2025-07-11 15:00:00
49.23,-123.27,6257597137798270.0,2025-07-11 15:00:00
49.23,-123.25,6207561124551050.0,2025-07-11 15:00:00
49.23,-123.23,6178372586466708.0,2025-07-11 15:00:00
49.23,-123.21,6224759801868960.0,2025-07-11 15:00:00
49.23,-123.19,6275078363809883.0,2025-07-11 15:00:00
49.23,-123.17,8352320127587992.0,2025-07-11 15:00:00
49.23,-123.15,1.5339754709582788e+16,2025-07-11 15:00:00
49.23,-123.13,1.4481652708115986e+16,2025-07-11 15:00:00
49.23,-123.11,1.3545591472635376e+16,2025-07-11 15:00:00
49.23,-123.09,1.2478576931589658e+16,2025-07-11 15:00:00
49.23,-123.07,1.0855483096714124e+16,2025-07-11 15:00:00
49.23,-123.05,9866589530513876.0,2025-07-11 15:00:00
49.23,-123.03,8530680539362561.0,2025-07-11 15:00:00
49.23,-123.01,7312528849195933.0,2025-07-11 15:00:00
49.23,-122.99,1.249334096508372e+16,2025-07-11 15:00:00
49.23,-122.97,1.4529256698161574e+16,2025-07-11 15:00:00
49.23,-122.95,1.4529256698161572e+16,2025-07-11 15:00:00
49.23,-122.93,1.4529256698161574e+16,2025-07-11 15:00:00
49.23,-122.91,1.0065409361154242e+16,2025-07-11 15:00:00
49.25,-123.29,5820044773889048.0,2025-07-11 15:00:00
49.25,-123.27,6204767933006511.0,2025-07-11 15:00:00
49.25,-123.25,6715453243409295.0,2025-07-11 15:00:00
49.25,-123.23,6756551784800861.0,2025-07-11 15:00:00
49.25,-123.21,6760396956596810.0,2025-07-11 15:00:00
49.25,-123.19,6922615436944557.0,2025-07-11 15:00:00
49.25,-123.17,7615985509595796.0,2025-07-11 15:00:00
49.25,-123.15,7619022702510157.0,2025-07-11 15:00:00
49.25,-123.13,7513704091462368.0,2025-07-11 15:00:00
49.25,-123.11,7866161697842152.0,2025-07-11 15:00:00
49.25,-123.09,9378045226695930.0,2025-07-11 15:00:00
49.25,-123.07,9886583880360080.0,2025-07-11 15:00:00
49.25,-123.05,1.0780639866916436e+16,2025-07-11 15:00:00
49.25,-123.03,1.167195740052884e+16,2025-07-11 15:00:00
49.25,-123.01,1.2483422825288748e+16,2025-07-11 15:00:00
49.25,-122.99,1.4650137734494282e+16,2025-07-11 15:00:00
49.25,-122.97,1.4663437654929502e+16,2025-07-11 15:00:00
49.25,-122.95,1.4676764499096136e+16,2025-07-11 15:00:00
49.25,-122.93,1.159661253757476e+16,2025-07-11 15:00:00
49.25,-122.91,5257424648713200.0,2025-07-11 15:00:00
49.27,-123.29,5557375165731321.0,2025-07-11 15:00:00
49.27,-123.27,6443023736790864.0,2025-07-11 15:00:00
49.27,-123.25,6421571945078744.0,2025-07-11 15:00:00
49.27,-123.23,6378275380731963.0,2025-07-11 15:00:00
49.27,-123.21,6338205073278479.0,2025-07-11 15:00:00
49.27,-123.19,6375119984450766.0,2025-07-11 15:00:00
49.27,-123.17,6325359787304199.0,2025-07-11 15:00:00
49.27,-123.15,6251320051707967.0,2025-07-11 15:00:00
49.27,-123.13,6326855856630703.0,2025-07-11 15:00:00
49.27,-123.11,1.3963900585785972e+16,2025-07-11 15:00:00
49.27,-123.09,1.7173781478559478e+16,2025-07-11 15:00:00
49.27,-123.07,1.6536794619946526e+16,2025-07-11 15:00:00
49.27,-123.05,1.571926748059247e+16,2025-07-11 15:00:00
49.27,-123.03,1.4292171148177534e+16,2025-07-11 15:00:00
49.27,-123.01,1.2263206959234948e+16,2025-07-11 15:00:00
49.27,-122.99,1.1564249270434822e+16,2025-07-11 15:00:00
49.27,-122.97,1.0863210923716368e+16,2025-07-11 15:00:00
49.27,-122.95,1.0155795958996276e+16,2025-07-11 15:00:00
49.27,-122.93,6403997472413899.0,2025-07-11 15:00:00
49.27,-122.91,6081414926228881.0,2025-07-11 15:00:00
49.29,-123.29,6082828068659962.0,2025-07-11 15:00:00
49.29,-123.27,6199665182205537.0,2025-07-11 15:00:00
49.29,-123.25,6190679696822026.0,2025-07-11 15:00:00
49.29,-123.23,6134559532623523.0,2025-07-11 15:00:00
49.29,-123.21,5450567848539524.0,2025-07-11 15:00:00
49.29,-123.19,5319137456348683.0,2025-07-11 15:00:00
49.29,-123.17,5185987064226458.0,2025-07-11 15:00:00
49.29,-123.15,5052593676272199.0,2025-07-11 15:00:00
49.29,-123.13,6229290966834783.0,2025-07-11 15:00:00
49.29,-123.11,7600340179520241.0,2025-07-11 15:00:00
49.29,-123.09,6831996856781274.0,2025-07-11 15:00:00
49.29,-123.07,6652939182134193.0,2025-07-11 15:00:00
49.29,-123.05,6619636565045848.0,2025-07-11 15:00:00
49.29,-123.03,6525128703033666.0,2025-07-11 15:00:00
49.29,-123.01,6540387222112060.0,2025-07-11 15:00:00
49.29,-122.99,6727899580061158.0,2025-07-11 15:00:00
49.29,-122.97,6761439699671584.0,2025-07-11 15:00:00
49.29,-122.95,6364802237071737.0,2025-07-11 15:00:00
49.29,-122.93,6331041969114813.0,2025-07-11 15:00:00
49.29,-122.91,6309117211554038.0,2025-07-11 15:00:00
49.31,-123.29,6114123756466172.0,2025-07-11 15:00:00
49.31,-123.27,6114259996541168.0,2025-07-11 15:00:00
49.31,-123.25,6116120589575285.0,2025-07-11 15:00:00
